title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
"продава Тристаен апартамент, 119 м2",270225,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №10 е просторен 3-стаен...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870479/?sid=h892j0&page=4,7.0,2025-01-08 09:36:44.250212,imoti.net,Етаж: 3 от 6,Цена на /м2/:2 271EUR,, 119 м2
"продава Тристаен апартамент, 105 м2",271000,EUR,продава,тристаен,София,Оборище,"First Estates има огромното удоволствие да Ви представи най-новия луксозен жилищен комплекс, сгушен до парка Заимов в сърцето на града. Този изключителен проект предефинира градския живот, като...",,First Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5808436/?sid=h892j0&page=4,15.0,2025-01-08 09:36:44.250713,imoti.net,Етаж: 8 от 14,Цена на /м2/:2 581EUR,, 105 м2
"продава Двустаен апартамент, 124 м2",272800,EUR,продава,двустаен,София,Оборище,"За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в imoti.net.Референтен номер: Sfb 86124Тел: 0882 817...",,BULGARIAN PROPERTIES,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5999504/?sid=h892j0&page=4,20.0,2025-01-08 09:36:44.251186,imoti.net,Етаж: 2 от 7,Цена на /м2/:2 200EUR,, 124 м2
"продава Тристаен апартамент, 124 м2",272800,EUR,продава,тристаен,София,Оборище,"Пред Акт 14 - ноември 2024.Представяме просторен тристаен апартамент в модерна, бутикова сграда ново строителство, в центъра на София.Сградата се строи в престижен район...",,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5998566/?sid=h892j0&page=5,3.0,2025-01-08 09:36:48.204186,imoti.net,Етаж:  от 6,Цена на /м2/:2 200EUR,, 124 м2
"продава Тристаен апартамент, 110 м2",280000,EUR,продава,тристаен,София,Хладилника,"Просторен, светъл, слънчев тристаен апартамнет в сграда с АКТ 16, състоящ се от дневна с трапезария и кухненски бокс, две спални, две бани с тоалетни, един балкон, общ за всички помещения....",,АДРЕС Недвижими имоти АД,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5979882/?sid=h892j0&page=5,12.0,2025-01-08 09:36:48.204701,imoti.net,Етаж: 3 от 5,Цена на /м2/:2 545EUR,, 110 м2
"продава Тристаен апартамент, 128 м2",282100,EUR,продава,тристаен,София,Оборище,"Пред Акт 14 - ноември 2024.Представяме тристаен апартамент в модерна, бутикова сграда ново строителство, в центъра на София.Сградата се строи в престижен район...",,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5990130/?sid=h892j0&page=5,2.0,2025-01-08 09:36:48.205301,imoti.net,Етаж:  от 6,Цена на /м2/:2 204EUR,, 128 м2
"продава Тристаен апартамент, 104 м2",282975,EUR,продава,тристаен,София,Оборище,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от...",,ИРИДА НЕДВИЖИМИ ИМОТИ,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5909426/?sid=h892j0&page=5,1.0,2025-01-08 09:36:48.205825,imoti.net,Етаж: 10 от 14,Цена на /м2/:2 721EUR,, 104 м2
"продава Тристаен апартамент, 105 м2",282975,EUR,продава,тристаен,София,Оборище,"First Estates има огромното удоволствие да Ви представи най-новия луксозен жилищен комплекс, сгушен до парка Заимов в сърцето на града. Този изключителен проект предефинира градския живот, като...",,First Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5869794/?sid=h892j0&page=5,15.0,2025-01-08 09:36:48.206326,imoti.net,Етаж: 10 от 14,Цена на /м2/:2 695EUR,, 105 м2
"продава Тристаен апартамент, 107 м2",288000,EUR,продава,тристаен,София,Хладилника,"БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт,...",,ЕКС НВД,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003150/?sid=h892j0&page=5,1.0,2025-01-08 09:36:48.206787,imoti.net,Етаж: 14 от 18,Цена на /м2/:2 692EUR,, 107 м2
"продава Тристаен апартамент, 105 м2",288750,EUR,продава,тристаен,София,Оборище,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от...",,ИРИДА НЕДВИЖИМИ ИМОТИ,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5909425/?sid=h892j0&page=5,1.0,2025-01-08 09:36:48.207327,imoti.net,Етаж: 11 от 14,Цена на /м2/:2 750EUR,, 105 м2
"продава Тристаен апартамент, 87 м2",289000,EUR,продава,тристаен,София,Оборище,Продава се разкошен апартамент община ОборищеИдеален избор за инвестиция с висока възвръщаемост!Aко търсите висока доходност и стабилна възвръщаемост на вашата...,,ЕКС НВД,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6005805/?sid=h892j0&page=5,11.0,2025-01-08 09:36:48.207792,imoti.net,Етаж: 3 от 3,Цена на /м2/:3 322EUR,, 87 м2
