title,details_url,location,price_text,property_type_text,area_text,construction_type,year_text,floor_text,description,agency_name,search_url,scraped_at
Двустаен апартамент в Център,/dvustaen-apartament-v-centar-10836341,"Център, Пловдив",Цена:133 000 €(260 125.40 лв.),Двустаен апартамент в Център,75 кв.м,Тухла,1960 г.,3 етаж,"Агенция за недвижими имоти ФИЛИПОПОЛИС предлага двустаен апартамент в един от най-предпочитаните райони на Пловдив - кв. Център. Имотът се намира на изключително комуникативно място, в близост до: 
..",Филипополис БФА,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.009909
Двустаен апартамент в Каменица 2,/dvustaen-apartament-v-kamenica-2-10836326,"Каменица 2, Пловдив",Цена:132 000 €(258 169.56 лв.),Двустаен апартамент в Каменица 2,68 кв.м,Тухла,1970 г.,1 етаж,"Агенция за недвижими имоти ФИЛИПОПОЛИС предлага двустаен апартамент в един от най-предпочитаните райони на Пловдив - кв. Каменица 2. Имотът се намира на изключително комуникативно място, в близост до:..",Филипополис БФА,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.013984
Тристаен монолитен апартамент с реална квадратура от 76м2 в района на общежитията на УХТ,/tristaen-monoliten-apartament-s-realna-kvadratura-ot-76m2-v-raiona-na-obshtejitiyata-na-uht-10729221,"Мараша, Пловдив",Цена:146 000 €(285 551.18 лв.),Тристаен апартамент в Мараша,76 кв.м,Тухла,1970 г.,2 етаж,"Продава тристаен монолитен апартамент с реална квадратура от 76м2 в района на общежитията на УХТ и гребна База (ул. Загоре). Жилището се намира на ет.2 и се състои от две спални, хол, отделна кухня, к..",Бобчев Консулт,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.018027
"ДИРЕКТНИ ПРОДАЖБИ - строеж, центъра на Пловдив",/direktni-prodajbi-stroej-centara-na-plovdiv-9910025,"Център, Пловдив",,Вид на имота: Многостаен апартамент в Център,135 кв.м,Тухла,2026 г.,3 етаж,"БЕЗ КОМИСИОННА, ДИРЕКТНИ ПРОДАЖБИ ОТ ИНВЕСТИТОРА! 
Разсрочено плащане! От сериозен и сигурен инвеститор, с безупречна репутация и доказан дългогодишен опит в строителството! 
ЕЛИТНА суперлуксозна, б..",1001 Имота ООД,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.021246
Двустаен в Каменица 1 с Акт 14!,/dvustaen-v-kamenica-1-s-akt-14-9319099,"Каменица 1, Пловдив",Цена:149 169 €(291 749.20 лв.),Двустаен апартамент в Каменица 1,70 кв.м,Тухла,2025 г.,1 етаж,"Агенция за недвижими имоти ”Номад” предлага на Вашето внимание двустен апартамент в малка бутикова сграда на метри от центъра на град Пловдив. 

Жилището разполага с антре, баня с тоалетна, всекидневн..",Агенция за недвижими имоти ”Номад”,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.025440
"НОВ 2-стаен с Акт 16 до Градската градина, 174 000 €",/nov-2-staen-s-akt-16-do-gradskata-gradina-174-000-8818401,"Център, Пловдив",Цена:174 000 €(340 314.42 лв.),Двустаен апартамент в Център,58 кв.м,Тухла,2023 г.,2 етаж,"Реф.No: 214307 ”Тонико имоти” продава двустаен апартамент до Градската градина и библиотека ”Иван Вазов”. Застроената площ на жилището е 58.44 кв.м., а чиста площ - 49 кв.м. Намира се на трети етаж. И..",ТОНИКО имоти - член на НСБИ,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.029669
"НОВ 3-стаен с Акт 16 до Градската градина, 306 000 €",/nov-3-staen-s-akt-16-do-gradskata-gradina-306-000-8829091,"Център, Пловдив",Цена:306 000 €(598 483.98 лв.),Тристаен апартамент в Център,102 кв.м,Тухла,2023 г.,4 етаж,"Реф.No: 214308 ”Тонико имоти” продава тристаен апартамент до Градската градина и библиотека ”Иван Вазов”. Застроената площ на жилището е 102кв.м., а чиста площ - 85.30кв.м. Намира се на трети етаж. Из..",ТОНИКО имоти - член на НСБИ,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.033872
"Просторен, светъл тристаен апартамент с Акт 16, Младежки хълм",/prostoren-svetal-tristaen-apartament-s-akt-16-mladejki-halm-10249426,"Младежки хълм, Пловдив",Цена:279 000 €(545 676.57 лв.),Тристаен апартамент в Младежки хълм,155 кв.м,Тухла,2024 г.,5 етаж,"Оферта 42965. Апартаментът се намира в малка сграда с Акт 16 от 2024 г., ситуирана в тих и престижен квартал, на пешеходно разстояние до МОЛ Пловдив, Младежки хълм, Парк Отдих и култура и лесна комуни..",ИНВЕСТА,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.037925
🔥 Ексклузивно предложение! Тристаен апартамент - ГРЕБНА БАЗА,/ekskluzivno-predlojenie-tristaen-apartament-grebna-baza-10772419,"Гребна база, Пловдив",Цена:161 738 €(316 332.03 лв.),Тристаен апартамент в Гребна база,129 кв.м,Тухла,2025 г.,,"🔥 ЕКСКЛУЗИВНО! 
Тристаен апартамент с функционално разпределение, подходящ за лично ползване или инвестиция в НОВ МАЛЪК БУТИКОВ КОМПЛЕКС на метри от ГРЕБНА БАЗА. 

🔑 Разпределение: 
➤ вх. антре
➤..",DeluxeHomes,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.042031
3-стаен Каменица 1 - Център,/3-staen-kamenica-1-centar-10633102,"Център, Пловдив",Цена:143 500 €(280 661.60 лв.),Тристаен апартамент в Център,80 кв.м,Тухла,1970 г.,4 етаж,"ЕКСКЛУЗИВНА ОФЕРТА. Агенцията разполага с ключ за огледи. Работим с всички колеги. Жилището е в малко, стабилно блокче - истинска тухла с изолационна мазилка, с дебели тухлени стени, със светло широко..",преди 13 дни,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.045845
Младежки хълм - Двустаен апартамент,/mladejki-halm-dvustaen-apartament-10544349,"Младежки хълм, Пловдив",Цена:111 555 €(218 182.62 лв.),Двустаен апартамент в Младежки хълм,74 кв.м,Тухла,2027 г.,2 етаж,"БЕЗ КОМИСИОННА ОТ КУПУВАЧ! 

Организация фокус има удоволствието да ви представи двустаен апартамент в жилищна сграда в подножието на Младежки хълм в град Пловдив! 

Апартаментът е с обща площ от ..",Фокус Риъл Естейтс ЕООД,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T06:04:12.050082
