price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
23 500 €45 962.01 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 5.771 дка, м-тта 'Чайкъра', Имота е плодородна зем. земя която граничи с летище Пловдив и е изключително подходящ и за инвестици ..., тел.: 0888 221 309",//www.imot.bg/obiava-1s167101375127686-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad-m-tta-chaykara,Повече детайлии 3 снимки,0888 221 309,АСЕНОВГРАД ИНВЕСТ-ПРОЕКТ,//invest-project.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.016782
35 790.43 €70 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 2.5 дка, Продаваме в гр.Асеновград, обл.Пловдив: Земеделска земя, категория 3, с НТП Нива, площ 2450кв.м, с л ..., тел.: 0878292959",//www.imot.bg/obiava-1s168510269885929-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0878292959,ИМОТ ЕКСПРЕС  99,//imot-ekspres99.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.017700
57 000 €111 482.31 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 4 дка, Агенция TRIVIUM ESTATE представя:  Продава се земеделска земя   Асеновградско шосе, втора линия  Пре ..., тел.: 0896633638",//www.imot.bg/obiava-1s176597208736560-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайлии 3 снимки,0896633638,ТРИВИУМ ЕСТЕЙТ,//trivium.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.018566
60 000 €117 349.80 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 1.8 дка, Месокомбината, Предлагаме за продажба имот с площ 1776 кв.м. в района на Месокомбината, с размери 22/80 метра. Стат ..., тел.: 0888260402",//www.imot.bg/obiava-1s174901951486933-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad-mesokombinata,Повече детайлии 3 снимки,0888260402,ГЕО ПЛЮС ИНВЕСТ,//geopliusinvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.019427
71 000 €138 863.93 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 1 дка, Компания  Х  представя на Вашето внимание идеални части от земеделска земя.   МЕСТОПОЛОЖЕНИЕ: Асенов ..., тел.: 0887779990",//www.imot.bg/obiava-1s172492955637951-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0887779990,ЕКС НВД ООД,//xnvd_plovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.020290
73 000 €142 775.59 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Зеленчукова градина, кат. 3, 1004 дка, ПАРЦЕЛ!! ДОЛНИ ВОДЕН!! Представяме на Вашето внимание парцел в близост до град Асеновград - Долни Во ..., тел.: 0875363330",//www.imot.bg/obiava-1s175819256130354-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0875363330,ХОУМ ТУ Ю,//home2u5.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.021124
86 000 €168 201.38 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 4.3 дка, Козановско шосе, Предлагаме за продажба равен имот с голямо лице от 73 метра към Козановско шосе, площ 4,270 кв.м., н ..., тел.: 0888260402",//www.imot.bg/obiava-1s176155413727449-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad-kozanovsko-shose,Повече детайлии 6 снимки,0888260402,ГЕО ПЛЮС ИНВЕСТ,//geopliusinvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.021977
86 592 €169 359.23 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 4 дка, Компания `Х` представя на Вашето внимание парцел на Асеновградско шосе! МЕСТОПОЛОЖЕНИЕ: Намира се на ..., тел.: 0887 77 99 90",//www.imot.bg/obiava-1s172951349648657-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0887 77 99 90,ЕКС НВД ООД,//xnvd_plovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.022826
97 145.46 €190 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Овощна градина, кат. 3, 2.4 дка, Бахчалъка, До път, До ток, До регулация, До вода, тел.: 0896805275",//www.imot.bg/obiava-1s175679360896935-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad-bahchalaka,Повече детайли,0896805275,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.023701
109 818 €214 785.34 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 6.101 дка, Продава! Имот с площ 6101кв.м. на трета линия зад 'Биг аутлет'. Имотът е с размери 56м. - лице на 10 ..., тел.: 0888760288",//www.imot.bg/obiava-1s176519051704710-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайлии 2 снимки,0888760288,ИМОТНА ТОЧКА - АСЕНОВГРАД,//propertypoint.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.024550
120 000 €234 699.60 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 2400 дка, Агенция за недвижими имоти Имот Корект продава Земеделска земя с квадратура от 2400м2, намираща се н ..., тел.: 0897935020",//www.imot.bg/obiava-1s176116081948937-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0897935020,ИМОТ  КОРЕКТ  АСЕНОВГРАД,//imot_korekt.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.025385
126 100 €246 630.16 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 6.305 дка, Долни Воден, Земеделска земя между пловдивския път и Долни Воден. Площ 6305кв.м. Възможна промяна на предназначен ..., тел.: 0888760288",//www.imot.bg/obiava-1s175699507976582-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad-dolni-voden,Повече детайлии 2 снимки,0888760288,ИМОТНА ТОЧКА - АСЕНОВГРАД,//propertypoint.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.026243
200 000 €391 166.00 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 4.702 дка, За повече информация обадете ни се на тел: 0882 817 466 или 032 586 956 и цитирайте референтния номе ..., тел.: 0882817466",//www.imot.bg/obiava-1s176497952126759-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайлии 5 снимки,0882817466,БЪЛГЕРИАН ПРОПЕРТИС ПЛОВДИВ,//plvbulprop.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.027090
200 880 €392 887.13 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 3240 дка, Компания `Х` представя на Вашето внимание земеделска земя в Долни Воден! МЕСТОПОЛОЖЕНИЕ: Долни Воден ..., тел.: 0887 77 99 90",//www.imot.bg/obiava-1s172847861368097-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0887 77 99 90,ЕКС НВД ООД,//xnvd_plovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.027933
340 000 €664 982.20 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 9 дка, Компания `Х` представя на Вашето внимание парцел до Асеновградско шосе!  МЕСТОПОЛОЖЕНИЕ: Комуникатив ..., тел.: 0887779990",//www.imot.bg/obiava-1s174772564139568-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайли,0887779990,ЕКС НВД ООД,//xnvd_plovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.028784
358 000 €700 187.14 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 12 дка, Асеновградско шосе, Продаваме на Асеновградско шосе: Земеделска земя, с площ 12 декара, категория 3-та, подходяща за инв ..., тел.: 0878292959",//www.imot.bg/obiava-1s163801910336932-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad-asenovgradsko-shose,Повече детайлии 5 снимки,0878292959,ИМОТ ЕКСПРЕС  99,//imot-ekspres99.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.029626
474 000 €927 063.42 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Асеновград, област Пловдив","Нива, кат. 3, 13.178 дка, За повече информация обадете ни се на тел: 0882 817 466 или 032 586 956 и цитирайте референтния номе ..., тел.: 0882817466",//www.imot.bg/obiava-1s176544540405028-prodava-zemedelska-zemya-oblast-plovdiv-gr-asenovgrad,Повече детайлии 5 снимки,0882817466,БЪЛГЕРИАН ПРОПЕРТИС,//newbulprop.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.030476
72 000 €140 819.76 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Брезово, област Пловдив","Пасище, мера, кат. 3, 30 дка, Компания `Х` представя на Вашето внимание земеделска земя в град Брезово!  МЕСТОПОЛОЖЕНИЕ: Брезово е ..., тел.: 0887779990",//www.imot.bg/obiava-1s174236958404617-prodava-zemedelska-zemya-oblast-plovdiv-gr-brezovo,Повече детайлии 3 снимки,0887779990,ЕКС НВД ООД,//xnvd_plovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.031332
5 112.92 €10 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Карлово, област Пловдив","Нива, кат. 1, 0.4 дка, Предлагаме имот с начин на трайно ползване: За друг вид застрояване, с площ от 424кв.м., тел.: 0893887720",//www.imot.bg/obiava-1s168319280492563-prodava-zemedelska-zemya-oblast-plovdiv-gr-karlovo,Повече детайли,0893887720,НЕДВИЖИМИ ИМОТИ ВАНЯ,//imotivanya.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.032168
7 567.12 €14 800 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Карлово, област Пловдив","Нива, кат. 1, 1.7 дка, Предлагаме три съседни имота в местност Лозята, гр. Карлово. Имотите са съотвено с площи, 709 кв.м,  ..., тел.: 0888497881",//www.imot.bg/obiava-1s169762815311165-prodava-zemedelska-zemya-oblast-plovdiv-gr-karlovo,Повече детайлии 3 снимки,0888497881,НЕДВИЖИМИ ИМОТИ ВАНЯ,//imotivanya.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.033025
8 589.70 €16 800 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Карлово, област Пловдив","Нива, кат. 1, 1.244 дка, Продаваме парцел с площ от 1244кв.метра в м.Конлука в град Карлово.Имота се намира във високата част ..., тел.: 0888497881",//www.imot.bg/obiava-1s169762757159828-prodava-zemedelska-zemya-oblast-plovdiv-gr-karlovo,Повече детайли,0888497881,НЕДВИЖИМИ ИМОТИ ВАНЯ,//imotivanya.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.033888
12 782.30 €25 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Карлово, област Пловдив","Нива, кат. 1, 1.337 дка, Недвижими имоти Ваня продава земеделска земя в местност Яса Тепе с плолщ 1337 кв.м. с трайно ползван ..., тел.: 0888497881",//www.imot.bg/obiava-1s168916814787149-prodava-zemedelska-zemya-oblast-plovdiv-gr-karlovo,Повече детайли,0888497881,НЕДВИЖИМИ ИМОТИ ВАНЯ,//imotivanya.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.034734
21 729.90 €42 500 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Карлово, област Пловдив","Нива, кат. 1, 1.9 дка, Предлагаме поземлен имот в местност  Конлука  гр. Карлово, с площ от 1900кв.м. Имотът граничи с регу ..., тел.: 0893887720",//www.imot.bg/obiava-1s169401079575193-prodava-zemedelska-zemya-oblast-plovdiv-gr-karlovo,Повече детайли,0893887720,НЕДВИЖИМИ ИМОТИ ВАНЯ,//imotivanya.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:23.035582
